Date,State,Category,Product,Price
2022-05-20,Haryana,Farming Tools,Irrigation Pump,30418.540243697593
2022-06-19,Haryana,Farming Tools,Irrigation Pump,12938.327759851585
2022-07-19,Haryana,Farming Tools,Irrigation Pump,22070.635068771327
2022-08-18,Haryana,Farming Tools,Irrigation Pump,20464.954467041483
2022-09-17,Haryana,Farming Tools,Irrigation Pump,10537.622989254682
2022-10-17,Haryana,Farming Tools,Irrigation Pump,19153.172414094497
2022-11-16,Haryana,Farming Tools,Irrigation Pump,39970.35123342363
2022-12-16,Haryana,Farming Tools,Irrigation Pump,20680.7786899337
2023-01-15,Haryana,Farming Tools,Irrigation Pump,36386.023460612414
2023-02-14,Haryana,Farming Tools,Irrigation Pump,46377.76297323828
2023-03-16,Haryana,Farming Tools,Irrigation Pump,28353.33428930869
2023-04-15,Haryana,Farming Tools,Irrigation Pump,28463.32224186863
2023-05-15,Haryana,Farming Tools,Irrigation Pump,33481.84861954645
2023-06-14,Haryana,Farming Tools,Irrigation Pump,28664.90247679803
2023-07-14,Haryana,Farming Tools,Irrigation Pump,29715.31610575223
2023-08-13,Haryana,Farming Tools,Irrigation Pump,28621.305865716044
2023-09-12,Haryana,Farming Tools,Irrigation Pump,14803.105711452828
2023-10-12,Haryana,Farming Tools,Irrigation Pump,19257.00988788518
2023-11-11,Haryana,Farming Tools,Irrigation Pump,47222.266124023656
2023-12-11,Haryana,Farming Tools,Irrigation Pump,45792.7376098368
2024-01-10,Haryana,Farming Tools,Irrigation Pump,17721.184543920168
2024-02-09,Haryana,Farming Tools,Irrigation Pump,41020.78352449032
2024-03-10,Haryana,Farming Tools,Irrigation Pump,49129.9959235776
2024-04-09,Haryana,Farming Tools,Irrigation Pump,30190.557060483818
2024-05-09,Haryana,Farming Tools,Irrigation Pump,19428.422445469176
2024-06-08,Haryana,Farming Tools,Irrigation Pump,29438.669915000715
2024-07-08,Haryana,Farming Tools,Irrigation Pump,17693.548415551362
2024-08-07,Haryana,Farming Tools,Irrigation Pump,11678.81981316337
2024-09-06,Haryana,Farming Tools,Irrigation Pump,28888.463313542157
2024-10-06,Haryana,Farming Tools,Irrigation Pump,32444.686853303523
2024-11-05,Haryana,Farming Tools,Irrigation Pump,26226.369315606506
2020-01-01,Himachal Pradesh,Fruits,Apple,95.1
2020-01-31,Himachal Pradesh,Fruits,Apple,44.19
2020-03-01,Himachal Pradesh,Fruits,Apple,88.06
2020-03-31,Himachal Pradesh,Fruits,Apple,80.11
2020-04-30,Himachal Pradesh,Fruits,Apple,103.19
2020-05-30,Himachal Pradesh,Fruits,Apple,32.92
2020-06-29,Himachal Pradesh,Fruits,Apple,50.16
2020-07-29,Himachal Pradesh,Fruits,Apple,65.36
2020-08-28,Himachal Pradesh,Fruits,Apple,33.99
2020-09-27,Himachal Pradesh,Fruits,Apple,87.05
2020-10-27,Himachal Pradesh,Fruits,Apple,114.2
2020-11-26,Himachal Pradesh,Fruits,Apple,68.57
2020-12-26,Himachal Pradesh,Fruits,Apple,86.1
2021-01-25,Himachal Pradesh,Fruits,Apple,109.28
2021-02-24,Himachal Pradesh,Fruits,Apple,122.67
2021-03-26,Himachal Pradesh,Fruits,Apple,106.61
2021-04-25,Himachal Pradesh,Fruits,Apple,129.91
2021-05-25,Himachal Pradesh,Fruits,Apple,45.54
2021-06-24,Himachal Pradesh,Fruits,Apple,44.39
2021-07-24,Himachal Pradesh,Fruits,Apple,44.97
2021-08-23,Himachal Pradesh,Fruits,Apple,53.04
2021-09-22,Himachal Pradesh,Fruits,Apple,30.66
2021-10-22,Himachal Pradesh,Fruits,Apple,148.81
2021-11-21,Himachal Pradesh,Fruits,Apple,136.1
2021-12-21,Himachal Pradesh,Fruits,Apple,60.2
2022-01-20,Himachal Pradesh,Fruits,Apple,59.58
2022-02-19,Himachal Pradesh,Fruits,Apple,125.06
2022-03-21,Himachal Pradesh,Fruits,Apple,80.76
2022-04-20,Himachal Pradesh,Fruits,Apple,106.64
2022-05-20,Himachal Pradesh,Fruits,Apple,38.64
2022-06-19,Himachal Pradesh,Fruits,Apple,83.36
2022-07-19,Himachal Pradesh,Fruits,Apple,60.67
2022-08-18,Himachal Pradesh,Fruits,Apple,34.32
2022-09-17,Himachal Pradesh,Fruits,Apple,63.19
2022-10-17,Himachal Pradesh,Fruits,Apple,52.3
2022-11-16,Himachal Pradesh,Fruits,Apple,80.21
2022-12-16,Himachal Pradesh,Fruits,Apple,37.33
2023-01-15,Himachal Pradesh,Fruits,Apple,107.44
2023-02-14,Himachal Pradesh,Fruits,Apple,129.39
2023-03-16,Himachal Pradesh,Fruits,Apple,117.86
2023-04-15,Himachal Pradesh,Fruits,Apple,113.72
2023-05-15,Himachal Pradesh,Fruits,Apple,71.2
2023-06-14,Himachal Pradesh,Fruits,Apple,50.9
2023-07-14,Himachal Pradesh,Fruits,Apple,94.1
2023-08-13,Himachal Pradesh,Fruits,Apple,94.05
2023-09-12,Himachal Pradesh,Fruits,Apple,42.96
2023-10-12,Himachal Pradesh,Fruits,Apple,145.52
2023-11-11,Himachal Pradesh,Fruits,Apple,61.44
2023-12-11,Himachal Pradesh,Fruits,Apple,64.01
2024-01-10,Himachal Pradesh,Fruits,Apple,119.44
2024-02-09,Himachal Pradesh,Fruits,Apple,101.14
2024-03-10,Himachal Pradesh,Fruits,Apple,105.64
2024-04-09,Himachal Pradesh,Fruits,Apple,134.1
2024-05-09,Himachal Pradesh,Fruits,Apple,94.25
2024-06-08,Himachal Pradesh,Fruits,Apple,68.32
2024-07-08,Himachal Pradesh,Fruits,Apple,106.46
2024-08-07,Himachal Pradesh,Fruits,Apple,44.12
2024-09-06,Himachal Pradesh,Fruits,Apple,105.62
2024-10-06,Himachal Pradesh,Fruits,Apple,31.59
2024-11-05,Himachal Pradesh,Fruits,Apple,119.97
2020-01-01,Himachal Pradesh,Fruits,Banana,51.47129812695338
2020-01-31,Himachal Pradesh,Fruits,Banana,47.05707233153592
2020-03-01,Himachal Pradesh,Fruits,Banana,45.640435375116084
2020-03-31,Himachal Pradesh,Fruits,Banana,47.86836713429469
2020-04-30,Himachal Pradesh,Fruits,Banana,42.1050524886522
2020-05-30,Himachal Pradesh,Fruits,Banana,55.70757435365225
2020-06-29,Himachal Pradesh,Fruits,Banana,45.878805757120794
2020-07-29,Himachal Pradesh,Fruits,Banana,40.20843630745814
2020-08-28,Himachal Pradesh,Fruits,Banana,56.70010526893477
2020-09-27,Himachal Pradesh,Fruits,Banana,42.12572685622786
2020-10-27,Himachal Pradesh,Fruits,Banana,57.75965028163782
2020-11-26,Himachal Pradesh,Fruits,Banana,45.162706227379445
2020-12-26,Himachal Pradesh,Fruits,Banana,42.064332082098915
2021-01-25,Himachal Pradesh,Fruits,Banana,49.05054332205185
2021-02-24,Himachal Pradesh,Fruits,Banana,52.96734365766668
2021-03-26,Himachal Pradesh,Fruits,Banana,56.173105759144065
2021-04-25,Himachal Pradesh,Fruits,Banana,49.25184381432747
2021-05-25,Himachal Pradesh,Fruits,Banana,47.04696496317486
2021-06-24,Himachal Pradesh,Fruits,Banana,43.07678669047497
2021-07-24,Himachal Pradesh,Fruits,Banana,54.28466634064935
2021-08-23,Himachal Pradesh,Fruits,Banana,50.773471656894394
2021-09-22,Himachal Pradesh,Fruits,Banana,50.28512833261395
2021-10-22,Himachal Pradesh,Fruits,Banana,41.1707956656936
2021-11-21,Himachal Pradesh,Fruits,Banana,43.09888720561529
2021-12-21,Himachal Pradesh,Fruits,Banana,41.44277718772101
2022-01-20,Himachal Pradesh,Fruits,Banana,49.00208833852176
2022-02-19,Himachal Pradesh,Fruits,Banana,42.730791733391904
2022-03-21,Himachal Pradesh,Fruits,Banana,52.01842294090428
2022-04-20,Himachal Pradesh,Fruits,Banana,49.839328944941784
2022-05-20,Himachal Pradesh,Fruits,Banana,59.388453880793264
2022-06-19,Himachal Pradesh,Fruits,Banana,45.78635017069282
2022-07-19,Himachal Pradesh,Fruits,Banana,54.45777568870296
2022-08-18,Himachal Pradesh,Fruits,Banana,44.67825456223921
2022-09-17,Himachal Pradesh,Fruits,Banana,49.4430486924544
2022-10-17,Himachal Pradesh,Fruits,Banana,50.85541578639177
2022-11-16,Himachal Pradesh,Fruits,Banana,42.57534921520396
2022-12-16,Himachal Pradesh,Fruits,Banana,53.82872738288332
2023-01-15,Himachal Pradesh,Fruits,Banana,55.227884975558936
2023-02-14,Himachal Pradesh,Fruits,Banana,49.61109933124852
2023-03-16,Himachal Pradesh,Fruits,Banana,54.54849401476
2023-04-15,Himachal Pradesh,Fruits,Banana,41.83365412223327
2023-05-15,Himachal Pradesh,Fruits,Banana,58.561051322467655
2023-06-14,Himachal Pradesh,Fruits,Banana,46.512039559827365
2023-07-14,Himachal Pradesh,Fruits,Banana,40.51183562796815
2023-08-13,Himachal Pradesh,Fruits,Banana,50.49160501460543
2023-09-12,Himachal Pradesh,Fruits,Banana,50.1413759915943
2023-10-12,Himachal Pradesh,Fruits,Banana,43.788084926312195
2023-11-11,Himachal Pradesh,Fruits,Banana,44.822289389571786
2023-12-11,Himachal Pradesh,Fruits,Banana,47.86498748126617
2024-01-10,Himachal Pradesh,Fruits,Banana,47.174611583122754
2024-02-09,Himachal Pradesh,Fruits,Banana,43.05169644088211
2024-03-10,Himachal Pradesh,Fruits,Banana,47.86626211497746
2024-04-09,Himachal Pradesh,Fruits,Banana,51.792155703711
2024-05-09,Himachal Pradesh,Fruits,Banana,45.18267723078621
2024-06-08,Himachal Pradesh,Fruits,Banana,52.90714501685153
2024-07-08,Himachal Pradesh,Fruits,Banana,54.12548548318346
2024-08-07,Himachal Pradesh,Fruits,Banana,57.48046143161074
2024-09-06,Himachal Pradesh,Fruits,Banana,57.564898626849235
2024-10-06,Himachal Pradesh,Fruits,Banana,46.913881885666626
2024-11-05,Himachal Pradesh,Fruits,Banana,46.06399897495957
2020-01-01,Himachal Pradesh,Fruits,Mango,102.83613709538811
2020-01-31,Himachal Pradesh,Fruits,Mango,89.08744360192792
2020-03-01,Himachal Pradesh,Fruits,Mango,129.16670129712847
2020-03-31,Himachal Pradesh,Fruits,Mango,115.83777669056917
2020-04-30,Himachal Pradesh,Fruits,Mango,87.57976724356766
2020-05-30,Himachal Pradesh,Fruits,Mango,144.56575476004588
2020-06-29,Himachal Pradesh,Fruits,Mango,82.08765528015124
2020-07-29,Himachal Pradesh,Fruits,Mango,83.93512528108329
2020-08-28,Himachal Pradesh,Fruits,Mango,98.03706687724541
2020-09-27,Himachal Pradesh,Fruits,Mango,120.47638840783969
2020-10-27,Himachal Pradesh,Fruits,Mango,100.16491095083818
2020-11-26,Himachal Pradesh,Fruits,Mango,133.17291281178035
2020-12-26,Himachal Pradesh,Fruits,Mango,112.31484542912432
2021-01-25,Himachal Pradesh,Fruits,Mango,136.48257602642772
2021-02-24,Himachal Pradesh,Fruits,Mango,89.41256486460524
2021-03-26,Himachal Pradesh,Fruits,Mango,115.80547484028418
2021-04-25,Himachal Pradesh,Fruits,Mango,83.34195997531089
2021-05-25,Himachal Pradesh,Fruits,Mango,126.32624779327664
2021-06-24,Himachal Pradesh,Fruits,Mango,105.3283534502179
2021-07-24,Himachal Pradesh,Fruits,Mango,83.34433098378562
2021-08-23,Himachal Pradesh,Fruits,Mango,90.12518982543084
2021-09-22,Himachal Pradesh,Fruits,Mango,112.14859697320045
2021-10-22,Himachal Pradesh,Fruits,Mango,103.56384699740978
2021-11-21,Himachal Pradesh,Fruits,Mango,103.76062411210813
2021-12-21,Himachal Pradesh,Fruits,Mango,104.14764866977637
2022-01-20,Himachal Pradesh,Fruits,Mango,112.45251149861909
2022-02-19,Himachal Pradesh,Fruits,Mango,143.17467969418655
2022-03-21,Himachal Pradesh,Fruits,Mango,102.33180571486308
2022-04-20,Himachal Pradesh,Fruits,Mango,139.28824077055376
2022-05-20,Himachal Pradesh,Fruits,Mango,148.4072147362989
2022-06-19,Himachal Pradesh,Fruits,Mango,109.53533390874622
2022-07-19,Himachal Pradesh,Fruits,Mango,85.68960052877033
2022-08-18,Himachal Pradesh,Fruits,Mango,84.25260129159508
2022-09-17,Himachal Pradesh,Fruits,Mango,131.3561328756795
2022-10-17,Himachal Pradesh,Fruits,Mango,82.47480913345933
2022-11-16,Himachal Pradesh,Fruits,Mango,134.4648813943499
2022-12-16,Himachal Pradesh,Fruits,Mango,80.2590609240417
2023-01-15,Himachal Pradesh,Fruits,Mango,136.3699335308449
2023-02-14,Himachal Pradesh,Fruits,Mango,111.34424564542637
2023-03-16,Himachal Pradesh,Fruits,Mango,122.04963782118153
2023-04-15,Himachal Pradesh,Fruits,Mango,94.79985773818711
2023-05-15,Himachal Pradesh,Fruits,Mango,94.11145761157117
2023-06-14,Himachal Pradesh,Fruits,Mango,90.69567652270855
2023-07-14,Himachal Pradesh,Fruits,Mango,93.61911544169679
2023-08-13,Himachal Pradesh,Fruits,Mango,108.00899091543849
2023-09-12,Himachal Pradesh,Fruits,Mango,131.38897636932654
2023-10-12,Himachal Pradesh,Fruits,Mango,107.38459186990937
2023-11-11,Himachal Pradesh,Fruits,Mango,148.64386696437424
2023-12-11,Himachal Pradesh,Fruits,Mango,122.16393384769636
2024-01-10,Himachal Pradesh,Fruits,Mango,143.61397114147155
2024-02-09,Himachal Pradesh,Fruits,Mango,116.79327005009287
2024-03-10,Himachal Pradesh,Fruits,Mango,110.70767871571232
2024-04-09,Himachal Pradesh,Fruits,Mango,125.844049609335
2024-05-09,Himachal Pradesh,Fruits,Mango,118.73998184559599
2024-06-08,Himachal Pradesh,Fruits,Mango,144.9069709764904
2024-07-08,Himachal Pradesh,Fruits,Mango,120.8009118387788
2024-08-07,Himachal Pradesh,Fruits,Mango,128.45930333528614
2024-09-06,Himachal Pradesh,Fruits,Mango,89.64636088734511
2024-10-06,Himachal Pradesh,Fruits,Mango,89.46003674340001
2024-11-05,Himachal Pradesh,Fruits,Mango,124.58029128068333
2020-01-01,Himachal Pradesh,Fruits,Orange,79.48057801353048
2020-01-31,Himachal Pradesh,Fruits,Orange,77.7386158333336
2020-03-01,Himachal Pradesh,Fruits,Orange,71.56705419604143
2020-03-31,Himachal Pradesh,Fruits,Orange,72.51087850879256
2020-04-30,Himachal Pradesh,Fruits,Orange,70.84894715391177
2020-05-30,Himachal Pradesh,Fruits,Orange,54.81520339951593
2020-06-29,Himachal Pradesh,Fruits,Orange,54.58852429343881
2020-07-29,Himachal Pradesh,Fruits,Orange,70.97662780907247
2020-08-28,Himachal Pradesh,Fruits,Orange,71.15145218822195
2020-09-27,Himachal Pradesh,Fruits,Orange,69.91533566480342
2020-10-27,Himachal Pradesh,Fruits,Orange,69.07445322029346
2020-11-26,Himachal Pradesh,Fruits,Orange,76.21583714186562
2020-12-26,Himachal Pradesh,Fruits,Orange,75.52324210251673
2021-01-25,Himachal Pradesh,Fruits,Orange,71.8489347415071
2021-02-24,Himachal Pradesh,Fruits,Orange,68.04448722944466
2021-03-26,Himachal Pradesh,Fruits,Orange,69.65717329365965
2021-04-25,Himachal Pradesh,Fruits,Orange,69.09290592774059
2021-05-25,Himachal Pradesh,Fruits,Orange,77.67259613005601
2021-06-24,Himachal Pradesh,Fruits,Orange,72.54877780881787
2021-07-24,Himachal Pradesh,Fruits,Orange,50.68524357871985
2021-08-23,Himachal Pradesh,Fruits,Orange,78.37652620907852
2021-09-22,Himachal Pradesh,Fruits,Orange,67.4302638708267
2021-10-22,Himachal Pradesh,Fruits,Orange,67.82065305722813
2021-11-21,Himachal Pradesh,Fruits,Orange,61.391095418627636
2021-12-21,Himachal Pradesh,Fruits,Orange,66.58152872759611
2022-01-20,Himachal Pradesh,Fruits,Orange,64.38778208507037
2022-02-19,Himachal Pradesh,Fruits,Orange,68.00117656552713
2022-03-21,Himachal Pradesh,Fruits,Orange,55.38514155649737
2022-04-20,Himachal Pradesh,Fruits,Orange,68.051935024863
2022-05-20,Himachal Pradesh,Fruits,Orange,79.4471253965938
2022-06-19,Himachal Pradesh,Fruits,Orange,65.9323494906911
2022-07-19,Himachal Pradesh,Fruits,Orange,78.56838118853686
2022-08-18,Himachal Pradesh,Fruits,Orange,69.92856786575254
2022-09-17,Himachal Pradesh,Fruits,Orange,65.5449067112311
2022-10-17,Himachal Pradesh,Fruits,Orange,52.69417353862471
2022-11-16,Himachal Pradesh,Fruits,Orange,53.412584641495194
2022-12-16,Himachal Pradesh,Fruits,Orange,54.915351091485995
2023-01-15,Himachal Pradesh,Fruits,Orange,61.43395329898651
2023-02-14,Himachal Pradesh,Fruits,Orange,72.88662219654668
2023-03-16,Himachal Pradesh,Fruits,Orange,72.19695999316254
2023-04-15,Himachal Pradesh,Fruits,Orange,67.49447377798754
2023-05-15,Himachal Pradesh,Fruits,Orange,69.6755702436277
2023-06-14,Himachal Pradesh,Fruits,Orange,66.18133050945633
2023-07-14,Himachal Pradesh,Fruits,Orange,56.346154747162934
2023-08-13,Himachal Pradesh,Fruits,Orange,62.772079892515485
2023-09-12,Himachal Pradesh,Fruits,Orange,50.28527261785723
2023-10-12,Himachal Pradesh,Fruits,Orange,53.2280470902311
2023-11-11,Himachal Pradesh,Fruits,Orange,53.41825819143061
2023-12-11,Himachal Pradesh,Fruits,Orange,73.3458540920744
2024-01-10,Himachal Pradesh,Fruits,Orange,79.98511797747241
2024-02-09,Himachal Pradesh,Fruits,Orange,58.30340508433112
2024-03-10,Himachal Pradesh,Fruits,Orange,65.02730029678047
2024-04-09,Himachal Pradesh,Fruits,Orange,64.04181236580254
2024-05-09,Himachal Pradesh,Fruits,Orange,50.08284002497287
2024-06-08,Himachal Pradesh,Fruits,Orange,61.79587869419054
2024-07-08,Himachal Pradesh,Fruits,Orange,51.46678590318228
2024-08-07,Himachal Pradesh,Fruits,Orange,69.05986475342513
2024-09-06,Himachal Pradesh,Fruits,Orange,54.58946057949724
2024-10-06,Himachal Pradesh,Fruits,Orange,51.10347947137308
2024-11-05,Himachal Pradesh,Fruits,Orange,60.8816837507131
2020-01-01,Himachal Pradesh,Fruits,Pineapple,48.922111870910186
2020-01-31,Himachal Pradesh,Fruits,Pineapple,47.51023292993847
2020-03-01,Himachal Pradesh,Fruits,Pineapple,42.66633682959652
2020-03-31,Himachal Pradesh,Fruits,Pineapple,36.753907504158796
2020-04-30,Himachal Pradesh,Fruits,Pineapple,39.38644125520419
2020-05-30,Himachal Pradesh,Fruits,Pineapple,32.71700785200107
2020-06-29,Himachal Pradesh,Fruits,Pineapple,32.90385248277917
2020-07-29,Himachal Pradesh,Fruits,Pineapple,33.7025225807505
2020-08-28,Himachal Pradesh,Fruits,Pineapple,43.75706725159132
2020-09-27,Himachal Pradesh,Fruits,Pineapple,33.373088782698375
2020-10-27,Himachal Pradesh,Fruits,Pineapple,33.281688747858745
2020-11-26,Himachal Pradesh,Fruits,Pineapple,46.55480740541716
2020-12-26,Himachal Pradesh,Fruits,Pineapple,32.3065502068294
2021-01-25,Himachal Pradesh,Fruits,Pineapple,48.40102560984306
2021-02-24,Himachal Pradesh,Fruits,Pineapple,49.68759353109275
2021-03-26,Himachal Pradesh,Fruits,Pineapple,44.27178563947491
2021-04-25,Himachal Pradesh,Fruits,Pineapple,42.875733791013076
2021-05-25,Himachal Pradesh,Fruits,Pineapple,42.84089962571569
2021-06-24,Himachal Pradesh,Fruits,Pineapple,32.8191634518355
2021-07-24,Himachal Pradesh,Fruits,Pineapple,35.72270662812283
2021-08-23,Himachal Pradesh,Fruits,Pineapple,35.71451832839473
2021-09-22,Himachal Pradesh,Fruits,Pineapple,34.17879000462577
2021-10-22,Himachal Pradesh,Fruits,Pineapple,45.42015140355377
2021-11-21,Himachal Pradesh,Fruits,Pineapple,35.82372574607723
2021-12-21,Himachal Pradesh,Fruits,Pineapple,43.858137746161596
2022-01-20,Himachal Pradesh,Fruits,Pineapple,41.826563041112195
2022-02-19,Himachal Pradesh,Fruits,Pineapple,34.43904281896579
2022-03-21,Himachal Pradesh,Fruits,Pineapple,40.547379654557965
2022-04-20,Himachal Pradesh,Fruits,Pineapple,30.45792361452844
2022-05-20,Himachal Pradesh,Fruits,Pineapple,46.9681033832873
2022-06-19,Himachal Pradesh,Fruits,Pineapple,33.558208415076955
2022-07-19,Himachal Pradesh,Fruits,Pineapple,31.085362114396176
2022-08-18,Himachal Pradesh,Fruits,Pineapple,49.449458073630716
2022-09-17,Himachal Pradesh,Fruits,Pineapple,39.4259548925948
2022-10-17,Himachal Pradesh,Fruits,Pineapple,45.410657013702505
2022-11-16,Himachal Pradesh,Fruits,Pineapple,38.943469634938076
2022-12-16,Himachal Pradesh,Fruits,Pineapple,31.54265279167404
2023-01-15,Himachal Pradesh,Fruits,Pineapple,36.37663233188639
2023-02-14,Himachal Pradesh,Fruits,Pineapple,39.94764577902453
2023-03-16,Himachal Pradesh,Fruits,Pineapple,37.49628151636526
2023-04-15,Himachal Pradesh,Fruits,Pineapple,30.900153676595878
2023-05-15,Himachal Pradesh,Fruits,Pineapple,32.21842503692601
2023-06-14,Himachal Pradesh,Fruits,Pineapple,37.45758489783081
2023-07-14,Himachal Pradesh,Fruits,Pineapple,38.33182376639568
2023-08-13,Himachal Pradesh,Fruits,Pineapple,45.28166307168368
2023-09-12,Himachal Pradesh,Fruits,Pineapple,40.07053727107938
2023-10-12,Himachal Pradesh,Fruits,Pineapple,41.900006092560545
2023-11-11,Himachal Pradesh,Fruits,Pineapple,40.544198147613876
2023-12-11,Himachal Pradesh,Fruits,Pineapple,37.37078911819365
2024-01-10,Himachal Pradesh,Fruits,Pineapple,41.41188783183496
2024-02-09,Himachal Pradesh,Fruits,Pineapple,43.88544186594058
2024-03-10,Himachal Pradesh,Fruits,Pineapple,31.996452568406998
2024-04-09,Himachal Pradesh,Fruits,Pineapple,46.572689568351365
2024-05-09,Himachal Pradesh,Fruits,Pineapple,35.87553776711438
2024-06-08,Himachal Pradesh,Fruits,Pineapple,46.03519518170849
2024-07-08,Himachal Pradesh,Fruits,Pineapple,44.8312523112863
2024-08-07,Himachal Pradesh,Fruits,Pineapple,39.46427415667327
2024-09-06,Himachal Pradesh,Fruits,Pineapple,35.61563134284082
2024-10-06,Himachal Pradesh,Fruits,Pineapple,36.57118745402299
2024-11-05,Himachal Pradesh,Fruits,Pineapple,30.182548282590083
2020-01-01,Himachal Pradesh,Vegetables,Tomato,61.56286526079052
2020-01-31,Himachal Pradesh,Vegetables,Tomato,55.594361356924345
2020-03-01,Himachal Pradesh,Vegetables,Tomato,63.317784711019236
2020-03-31,Himachal Pradesh,Vegetables,Tomato,63.81210357634072
2020-04-30,Himachal Pradesh,Vegetables,Tomato,56.34173110348972
2020-05-30,Himachal Pradesh,Vegetables,Tomato,46.2915192028346
2020-06-29,Himachal Pradesh,Vegetables,Tomato,54.431429558811374
2020-07-29,Himachal Pradesh,Vegetables,Tomato,41.02489469705325
2020-08-28,Himachal Pradesh,Vegetables,Tomato,40.39223759419446
2020-09-27,Himachal Pradesh,Vegetables,Tomato,41.59321861305168
2020-10-27,Himachal Pradesh,Vegetables,Tomato,43.27859844508997
2020-11-26,Himachal Pradesh,Vegetables,Tomato,51.885283247209486
2020-12-26,Himachal Pradesh,Vegetables,Tomato,68.25634074878992
2021-01-25,Himachal Pradesh,Vegetables,Tomato,55.62007765072026
2021-02-24,Himachal Pradesh,Vegetables,Tomato,66.96263580522837
2021-03-26,Himachal Pradesh,Vegetables,Tomato,56.633256300879616
2021-04-25,Himachal Pradesh,Vegetables,Tomato,52.58055769283578
2021-05-25,Himachal Pradesh,Vegetables,Tomato,44.54260821857402
2021-06-24,Himachal Pradesh,Vegetables,Tomato,55.05622882614895
2021-07-24,Himachal Pradesh,Vegetables,Tomato,69.89039012496629
2021-08-23,Himachal Pradesh,Vegetables,Tomato,60.25429507772819
2021-09-22,Himachal Pradesh,Vegetables,Tomato,65.99723378436778
2021-10-22,Himachal Pradesh,Vegetables,Tomato,52.25775385418752
2021-11-21,Himachal Pradesh,Vegetables,Tomato,60.03312914910465
2021-12-21,Himachal Pradesh,Vegetables,Tomato,42.32274626980241
2022-01-20,Himachal Pradesh,Vegetables,Tomato,69.0888879482323
2022-02-19,Himachal Pradesh,Vegetables,Tomato,50.386938911193845
2022-03-21,Himachal Pradesh,Vegetables,Tomato,43.69157893684985
2022-04-20,Himachal Pradesh,Vegetables,Tomato,63.96429974342006
2022-05-20,Himachal Pradesh,Vegetables,Tomato,47.73533375638934
2022-06-19,Himachal Pradesh,Vegetables,Tomato,57.48475734995665
2022-07-19,Himachal Pradesh,Vegetables,Tomato,49.89004812565716
2022-08-18,Himachal Pradesh,Vegetables,Tomato,62.22579818794529
2022-09-17,Himachal Pradesh,Vegetables,Tomato,53.01821491803053
2022-10-17,Himachal Pradesh,Vegetables,Tomato,50.5695703752176
2022-11-16,Himachal Pradesh,Vegetables,Tomato,44.83304963599502
2022-12-16,Himachal Pradesh,Vegetables,Tomato,67.72921288038204
2023-01-15,Himachal Pradesh,Vegetables,Tomato,61.91464943538588
2023-02-14,Himachal Pradesh,Vegetables,Tomato,54.19250989093897
2023-03-16,Himachal Pradesh,Vegetables,Tomato,47.44747480437809
2023-04-15,Himachal Pradesh,Vegetables,Tomato,60.026452900251144
2023-05-15,Himachal Pradesh,Vegetables,Tomato,63.97335501478558
2023-06-14,Himachal Pradesh,Vegetables,Tomato,47.28929399915352
2023-07-14,Himachal Pradesh,Vegetables,Tomato,51.72241818774492
2023-08-13,Himachal Pradesh,Vegetables,Tomato,56.94426012256373
2023-09-12,Himachal Pradesh,Vegetables,Tomato,48.7078647934221
2023-10-12,Himachal Pradesh,Vegetables,Tomato,65.59424340818885
2023-11-11,Himachal Pradesh,Vegetables,Tomato,54.70899328114389
2023-12-11,Himachal Pradesh,Vegetables,Tomato,55.68070634116229
2024-01-10,Himachal Pradesh,Vegetables,Tomato,57.86797644686607
2024-02-09,Himachal Pradesh,Vegetables,Tomato,40.14975110262291
2024-03-10,Himachal Pradesh,Vegetables,Tomato,51.64567786006986
2024-04-09,Himachal Pradesh,Vegetables,Tomato,52.24279347513422
2024-05-09,Himachal Pradesh,Vegetables,Tomato,43.01469594464325
2024-06-08,Himachal Pradesh,Vegetables,Tomato,52.8759381834752
2024-07-08,Himachal Pradesh,Vegetables,Tomato,49.26391158280016
2024-08-07,Himachal Pradesh,Vegetables,Tomato,58.440704724861575
2024-09-06,Himachal Pradesh,Vegetables,Tomato,41.17956068109564
2024-10-06,Himachal Pradesh,Vegetables,Tomato,66.05627302937503
2024-11-05,Himachal Pradesh,Vegetables,Tomato,41.261783334656585
2020-01-01,Himachal Pradesh,Vegetables,Potato,28.340852705661774
2020-01-31,Himachal Pradesh,Vegetables,Potato,23.2004284497954
2020-03-01,Himachal Pradesh,Vegetables,Potato,37.54007583161867
2020-03-31,Himachal Pradesh,Vegetables,Potato,23.757385282408578
2020-04-30,Himachal Pradesh,Vegetables,Potato,35.479079356481215
2020-05-30,Himachal Pradesh,Vegetables,Potato,27.328920751558424
2020-06-29,Himachal Pradesh,Vegetables,Potato,28.49856321107208
2020-07-29,Himachal Pradesh,Vegetables,Potato,39.546936327722584
2020-08-28,Himachal Pradesh,Vegetables,Potato,33.79635945303351
2020-09-27,Himachal Pradesh,Vegetables,Potato,26.37171476911984
2020-10-27,Himachal Pradesh,Vegetables,Potato,24.81188531729655
2020-11-26,Himachal Pradesh,Vegetables,Potato,20.9989745349178
2020-12-26,Himachal Pradesh,Vegetables,Potato,32.95428932244518
2021-01-25,Himachal Pradesh,Vegetables,Potato,26.538118670498882
2021-02-24,Himachal Pradesh,Vegetables,Potato,30.158380038842513
2021-03-26,Himachal Pradesh,Vegetables,Potato,25.03341046748803
2021-04-25,Himachal Pradesh,Vegetables,Potato,28.45570342217475
2021-05-25,Himachal Pradesh,Vegetables,Potato,38.89920483534294
