Date,State,Category,Product,Price
2023-04-15,Haryana,Vegetables,Onion,51.0
2023-05-15,Haryana,Vegetables,Onion,44.88
2023-06-14,Haryana,Vegetables,Onion,65.51
2023-07-14,Haryana,Vegetables,Onion,43.1
2023-08-13,Haryana,Vegetables,Onion,35.19
2023-09-12,Haryana,Vegetables,Onion,45.64
2023-10-12,Haryana,Vegetables,Onion,73.53
2023-11-11,Haryana,Vegetables,Onion,54.86
2023-12-11,Haryana,Vegetables,Onion,77.8
2024-01-10,Haryana,Vegetables,Onion,71.97
2024-02-09,Haryana,Vegetables,Onion,67.62
2024-03-10,Haryana,Vegetables,Onion,34.87
2024-04-09,Haryana,Vegetables,Onion,28.2
2024-05-09,Haryana,Vegetables,Onion,30.08
2024-06-08,Haryana,Vegetables,Onion,34.13
2024-07-08,Haryana,Vegetables,Onion,25.23
2024-08-07,Haryana,Vegetables,Onion,56.45
2024-09-06,Haryana,Vegetables,Onion,69.05
2024-10-06,Haryana,Vegetables,Onion,62.59
2024-11-05,Haryana,Vegetables,Onion,57.6
2020-01-01,Haryana,Vegetables,Carrot,24.06
2020-01-31,Haryana,Vegetables,Carrot,15.4
2020-03-01,Haryana,Vegetables,Carrot,70.43
2020-03-31,Haryana,Vegetables,Carrot,47.75
2020-04-30,Haryana,Vegetables,Carrot,24.71
2020-05-30,Haryana,Vegetables,Carrot,40.13
2020-06-29,Haryana,Vegetables,Carrot,69.98
2020-07-29,Haryana,Vegetables,Carrot,51.35
2020-08-28,Haryana,Vegetables,Carrot,27.98
2020-09-27,Haryana,Vegetables,Carrot,15.63
2020-10-27,Haryana,Vegetables,Carrot,32.93
2020-11-26,Haryana,Vegetables,Carrot,20.29
2020-12-26,Haryana,Vegetables,Carrot,34.44
2021-01-25,Haryana,Vegetables,Carrot,45.05
2021-02-24,Haryana,Vegetables,Carrot,29.79
2021-03-26,Haryana,Vegetables,Carrot,40.07
2021-04-25,Haryana,Vegetables,Carrot,19.05
2021-05-25,Haryana,Vegetables,Carrot,25.7
2021-06-24,Haryana,Vegetables,Carrot,10.27
2021-07-24,Haryana,Vegetables,Carrot,22.58
2021-08-23,Haryana,Vegetables,Carrot,27.31
2021-09-22,Haryana,Vegetables,Carrot,43.77
2021-10-22,Haryana,Vegetables,Carrot,69.91
2021-11-21,Haryana,Vegetables,Carrot,14.97
2021-12-21,Haryana,Vegetables,Carrot,30.69
2022-01-20,Haryana,Vegetables,Carrot,38.03
2022-02-19,Haryana,Vegetables,Carrot,19.48
2022-03-21,Haryana,Vegetables,Carrot,74.83
2022-04-20,Haryana,Vegetables,Carrot,14.09
2022-05-20,Haryana,Vegetables,Carrot,25.01
2022-06-19,Haryana,Vegetables,Carrot,78.05
2022-07-19,Haryana,Vegetables,Carrot,69.44
2022-08-18,Haryana,Vegetables,Carrot,54.21
2022-09-17,Haryana,Vegetables,Carrot,32.07
2022-10-17,Haryana,Vegetables,Carrot,69.14
2022-11-16,Haryana,Vegetables,Carrot,44.5
2022-12-16,Haryana,Vegetables,Carrot,17.07
2023-01-15,Haryana,Vegetables,Carrot,20.18
2023-02-14,Haryana,Vegetables,Carrot,68.33
2023-03-16,Haryana,Vegetables,Carrot,70.09
2023-04-15,Haryana,Vegetables,Carrot,63.58
2023-05-15,Haryana,Vegetables,Carrot,30.49
2023-06-14,Haryana,Vegetables,Carrot,16.93
2023-07-14,Haryana,Vegetables,Carrot,66.46
2023-08-13,Haryana,Vegetables,Carrot,45.41
2023-09-12,Haryana,Vegetables,Carrot,39.96
2023-10-12,Haryana,Vegetables,Carrot,75.96
2023-11-11,Haryana,Vegetables,Carrot,50.12
2023-12-11,Haryana,Vegetables,Carrot,38.68
2024-01-10,Haryana,Vegetables,Carrot,39.26
2024-02-09,Haryana,Vegetables,Carrot,72.79
2024-03-10,Haryana,Vegetables,Carrot,20.22
2024-04-09,Haryana,Vegetables,Carrot,68.15
2024-05-09,Haryana,Vegetables,Carrot,53.09
2024-06-08,Haryana,Vegetables,Carrot,12.04
2024-07-08,Haryana,Vegetables,Carrot,61.73
2024-08-07,Haryana,Vegetables,Carrot,49.2
2024-09-06,Haryana,Vegetables,Carrot,58.79
2024-10-06,Haryana,Vegetables,Carrot,35.37
2024-11-05,Haryana,Vegetables,Carrot,77.36
2020-01-01,Haryana,Vegetables,Cabbage,56.41
2020-01-31,Haryana,Vegetables,Cabbage,66.69
2020-03-01,Haryana,Vegetables,Cabbage,31.82
2020-03-31,Haryana,Vegetables,Cabbage,23.1
2020-04-30,Haryana,Vegetables,Cabbage,76.43
2020-05-30,Haryana,Vegetables,Cabbage,55.71
2020-06-29,Haryana,Vegetables,Cabbage,69.77
2020-07-29,Haryana,Vegetables,Cabbage,78.8
2020-08-28,Haryana,Vegetables,Cabbage,72.27
2020-09-27,Haryana,Vegetables,Cabbage,54.18
2020-10-27,Haryana,Vegetables,Cabbage,24.83
2020-11-26,Haryana,Vegetables,Cabbage,21.24
2020-12-26,Haryana,Vegetables,Cabbage,51.75
2021-01-25,Haryana,Vegetables,Cabbage,21.42
2021-02-24,Haryana,Vegetables,Cabbage,61.86
2021-03-26,Haryana,Vegetables,Cabbage,14.7
2021-04-25,Haryana,Vegetables,Cabbage,63.97
2021-05-25,Haryana,Vegetables,Cabbage,36.56
2021-06-24,Haryana,Vegetables,Cabbage,58.35
2021-07-24,Haryana,Vegetables,Cabbage,22.09
2021-08-23,Haryana,Vegetables,Cabbage,33.55
2021-09-22,Haryana,Vegetables,Cabbage,37.94
2021-10-22,Haryana,Vegetables,Cabbage,48.79
2021-11-21,Haryana,Vegetables,Cabbage,68.92
2021-12-21,Haryana,Vegetables,Cabbage,27.49
2022-01-20,Haryana,Vegetables,Cabbage,62.58
2022-02-19,Haryana,Vegetables,Cabbage,67.02
2022-03-21,Haryana,Vegetables,Cabbage,42.64
2022-04-20,Haryana,Vegetables,Cabbage,18.61
2022-05-20,Haryana,Vegetables,Cabbage,48.62
2022-06-19,Haryana,Vegetables,Cabbage,18.43
2022-07-19,Haryana,Vegetables,Cabbage,14.2
2022-08-18,Haryana,Vegetables,Cabbage,50.16
2022-09-17,Haryana,Vegetables,Cabbage,18.16
2022-10-17,Haryana,Vegetables,Cabbage,49.02
2022-11-16,Haryana,Vegetables,Cabbage,49.31
2022-12-16,Haryana,Vegetables,Cabbage,35.71
2023-01-15,Haryana,Vegetables,Cabbage,36.49
2023-02-14,Haryana,Vegetables,Cabbage,30.48
2023-03-16,Haryana,Vegetables,Cabbage,57.8
2023-04-15,Haryana,Vegetables,Cabbage,65.3
2023-05-15,Haryana,Vegetables,Cabbage,33.18
2023-06-14,Haryana,Vegetables,Cabbage,57.98
2023-07-14,Haryana,Vegetables,Cabbage,35.54
2023-08-13,Haryana,Vegetables,Cabbage,12.42
2023-09-12,Haryana,Vegetables,Cabbage,22.11
2023-10-12,Haryana,Vegetables,Cabbage,22.58
2023-11-11,Haryana,Vegetables,Cabbage,47.39
2023-12-11,Haryana,Vegetables,Cabbage,65.65
2024-01-10,Haryana,Vegetables,Cabbage,51.86
2024-02-09,Haryana,Vegetables,Cabbage,27.34
2024-03-10,Haryana,Vegetables,Cabbage,61.4
2024-04-09,Haryana,Vegetables,Cabbage,37.67
2024-05-09,Haryana,Vegetables,Cabbage,14.64
2024-06-08,Haryana,Vegetables,Cabbage,21.43
2024-07-08,Haryana,Vegetables,Cabbage,59.4
2024-08-07,Haryana,Vegetables,Cabbage,51.13
2024-09-06,Haryana,Vegetables,Cabbage,46.13
2024-10-06,Haryana,Vegetables,Cabbage,20.91
2024-11-05,Haryana,Vegetables,Cabbage,30.4
2020-01-01,Haryana,Seeds,Wheat Seeds,218.41
2020-01-31,Haryana,Seeds,Wheat Seeds,110.55
2020-03-01,Haryana,Seeds,Wheat Seeds,331.37
2020-03-31,Haryana,Seeds,Wheat Seeds,443.57
2020-04-30,Haryana,Seeds,Wheat Seeds,353.28
2020-05-30,Haryana,Seeds,Wheat Seeds,344.27
2020-06-29,Haryana,Seeds,Wheat Seeds,259.08
2020-07-29,Haryana,Seeds,Wheat Seeds,285.43
2020-08-28,Haryana,Seeds,Wheat Seeds,429.75
2020-09-27,Haryana,Seeds,Wheat Seeds,365.62
2020-10-27,Haryana,Seeds,Wheat Seeds,425.12
2020-11-26,Haryana,Seeds,Wheat Seeds,485.12
2020-12-26,Haryana,Seeds,Wheat Seeds,157.53
2021-01-25,Haryana,Seeds,Wheat Seeds,204.64
2021-02-24,Haryana,Seeds,Wheat Seeds,351.21
2021-03-26,Haryana,Seeds,Wheat Seeds,202.28
2021-04-25,Haryana,Seeds,Wheat Seeds,245.58
2021-05-25,Haryana,Seeds,Wheat Seeds,370.64
2021-06-24,Haryana,Seeds,Wheat Seeds,150.98
2021-07-24,Haryana,Seeds,Wheat Seeds,458.87
2021-08-23,Haryana,Seeds,Wheat Seeds,461.06
2021-09-22,Haryana,Seeds,Wheat Seeds,303.82
2021-10-22,Haryana,Seeds,Wheat Seeds,386.47
2021-11-21,Haryana,Seeds,Wheat Seeds,371.56
2021-12-21,Haryana,Seeds,Wheat Seeds,142.56
2022-01-20,Haryana,Seeds,Wheat Seeds,462.19
2022-02-19,Haryana,Seeds,Wheat Seeds,386.92
2022-03-21,Haryana,Seeds,Wheat Seeds,416.61
2022-04-20,Haryana,Seeds,Wheat Seeds,379.29
2022-05-20,Haryana,Seeds,Wheat Seeds,358.19
2022-06-19,Haryana,Seeds,Wheat Seeds,226.94
2022-07-19,Haryana,Seeds,Wheat Seeds,275.25
2022-08-18,Haryana,Seeds,Wheat Seeds,144.69
2022-09-17,Haryana,Seeds,Wheat Seeds,175.74
2022-10-17,Haryana,Seeds,Wheat Seeds,393.25
2022-11-16,Haryana,Seeds,Wheat Seeds,369.48
2022-12-16,Haryana,Seeds,Wheat Seeds,171.73
2023-01-15,Haryana,Seeds,Wheat Seeds,421.6
2023-02-14,Haryana,Seeds,Wheat Seeds,310.56
2023-03-16,Haryana,Seeds,Wheat Seeds,306.4
2023-04-15,Haryana,Seeds,Wheat Seeds,366.02
2023-05-15,Haryana,Seeds,Wheat Seeds,239.37
2023-06-14,Haryana,Seeds,Wheat Seeds,320.75
2023-07-14,Haryana,Seeds,Wheat Seeds,131.39
2023-08-13,Haryana,Seeds,Wheat Seeds,366.5
2023-09-12,Haryana,Seeds,Wheat Seeds,499.81
2023-10-12,Haryana,Seeds,Wheat Seeds,317.76
2023-11-11,Haryana,Seeds,Wheat Seeds,126.47
2023-12-11,Haryana,Seeds,Wheat Seeds,159.71
2024-01-10,Haryana,Seeds,Wheat Seeds,383.98
2024-02-09,Haryana,Seeds,Wheat Seeds,236.28
2024-03-10,Haryana,Seeds,Wheat Seeds,116.37
2024-04-09,Haryana,Seeds,Wheat Seeds,293.0
2024-05-09,Haryana,Seeds,Wheat Seeds,479.62
2024-06-08,Haryana,Seeds,Wheat Seeds,488.8
2024-07-08,Haryana,Seeds,Wheat Seeds,102.56
2024-08-07,Haryana,Seeds,Wheat Seeds,462.03
2024-09-06,Haryana,Seeds,Wheat Seeds,395.34
2024-10-06,Haryana,Seeds,Wheat Seeds,319.78
2024-11-05,Haryana,Seeds,Wheat Seeds,385.9
2020-01-01,Haryana,Seeds,Corn Seeds,471.88
2020-01-31,Haryana,Seeds,Corn Seeds,168.32
2020-03-01,Haryana,Seeds,Corn Seeds,236.79
2020-03-31,Haryana,Seeds,Corn Seeds,433.42
2020-04-30,Haryana,Seeds,Corn Seeds,381.02
2020-05-30,Haryana,Seeds,Corn Seeds,238.83
2020-06-29,Haryana,Seeds,Corn Seeds,463.0
2020-07-29,Haryana,Seeds,Corn Seeds,227.49
2020-08-28,Haryana,Seeds,Corn Seeds,441.48
2020-09-27,Haryana,Seeds,Corn Seeds,406.8
2020-10-27,Haryana,Seeds,Corn Seeds,193.39
2020-11-26,Haryana,Seeds,Corn Seeds,237.52
2020-12-26,Haryana,Seeds,Corn Seeds,152.62
2021-01-25,Haryana,Seeds,Corn Seeds,363.83
2021-02-24,Haryana,Seeds,Corn Seeds,163.46
2021-03-26,Haryana,Seeds,Corn Seeds,252.93
2021-04-25,Haryana,Seeds,Corn Seeds,486.32
2021-05-25,Haryana,Seeds,Corn Seeds,432.84
2021-06-24,Haryana,Seeds,Corn Seeds,401.35
2021-07-24,Haryana,Seeds,Corn Seeds,234.29
2021-08-23,Haryana,Seeds,Corn Seeds,219.06
2021-09-22,Haryana,Seeds,Corn Seeds,413.4
2021-10-22,Haryana,Seeds,Corn Seeds,240.44
2021-11-21,Haryana,Seeds,Corn Seeds,294.2
2021-12-21,Haryana,Seeds,Corn Seeds,139.28
2022-01-20,Haryana,Seeds,Corn Seeds,133.15
2022-02-19,Haryana,Seeds,Corn Seeds,346.62
2022-03-21,Haryana,Seeds,Corn Seeds,372.98
2022-04-20,Haryana,Seeds,Corn Seeds,145.23
2022-05-20,Haryana,Seeds,Corn Seeds,254.52
2022-06-19,Haryana,Seeds,Corn Seeds,397.9
2022-07-19,Haryana,Seeds,Corn Seeds,406.78
2022-08-18,Haryana,Seeds,Corn Seeds,258.21
2022-09-17,Haryana,Seeds,Corn Seeds,370.06
2022-10-17,Haryana,Seeds,Corn Seeds,158.77
2022-11-16,Haryana,Seeds,Corn Seeds,293.25
2022-12-16,Haryana,Seeds,Corn Seeds,491.46
2023-01-15,Haryana,Seeds,Corn Seeds,127.57
2023-02-14,Haryana,Seeds,Corn Seeds,150.18
2023-03-16,Haryana,Seeds,Corn Seeds,125.15
2023-04-15,Haryana,Seeds,Corn Seeds,470.27
2023-05-15,Haryana,Seeds,Corn Seeds,167.66
2023-06-14,Haryana,Seeds,Corn Seeds,287.72
2023-07-14,Haryana,Seeds,Corn Seeds,338.2
2023-08-13,Haryana,Seeds,Corn Seeds,488.1
2023-09-12,Haryana,Seeds,Corn Seeds,143.48
2023-10-12,Haryana,Seeds,Corn Seeds,393.69
2023-11-11,Haryana,Seeds,Corn Seeds,238.57
2023-12-11,Haryana,Seeds,Corn Seeds,295.85
2024-01-10,Haryana,Seeds,Corn Seeds,370.82
2024-02-09,Haryana,Seeds,Corn Seeds,281.85
2024-03-10,Haryana,Seeds,Corn Seeds,422.4
2024-04-09,Haryana,Seeds,Corn Seeds,207.14
2024-05-09,Haryana,Seeds,Corn Seeds,270.26
2024-06-08,Haryana,Seeds,Corn Seeds,251.14
2024-07-08,Haryana,Seeds,Corn Seeds,177.43
2024-08-07,Haryana,Seeds,Corn Seeds,208.79
2024-09-06,Haryana,Seeds,Corn Seeds,480.52
2024-10-06,Haryana,Seeds,Corn Seeds,188.74
2024-11-05,Haryana,Seeds,Corn Seeds,279.51
2020-01-01,Haryana,Seeds,Rice Seeds,209.01
2020-01-31,Haryana,Seeds,Rice Seeds,235.04
2020-03-01,Haryana,Seeds,Rice Seeds,495.14
2020-03-31,Haryana,Seeds,Rice Seeds,303.54
2020-04-30,Haryana,Seeds,Rice Seeds,163.33
2020-05-30,Haryana,Seeds,Rice Seeds,439.95
2020-06-29,Haryana,Seeds,Rice Seeds,428.83
2020-07-29,Haryana,Seeds,Rice Seeds,238.69
2020-08-28,Haryana,Seeds,Rice Seeds,422.53
2020-09-27,Haryana,Seeds,Rice Seeds,188.95
2020-10-27,Haryana,Seeds,Rice Seeds,440.39
2020-11-26,Haryana,Seeds,Rice Seeds,200.72
2020-12-26,Haryana,Seeds,Rice Seeds,120.52
2021-01-25,Haryana,Seeds,Rice Seeds,470.17
2021-02-24,Haryana,Seeds,Rice Seeds,359.39
2021-03-26,Haryana,Seeds,Rice Seeds,304.2
2021-04-25,Haryana,Seeds,Rice Seeds,288.64
2021-05-25,Haryana,Seeds,Rice Seeds,189.48
2021-06-24,Haryana,Seeds,Rice Seeds,108.18
2021-07-24,Haryana,Seeds,Rice Seeds,474.26
2021-08-23,Haryana,Seeds,Rice Seeds,233.81
2021-09-22,Haryana,Seeds,Rice Seeds,292.24
2021-10-22,Haryana,Seeds,Rice Seeds,400.01
2021-11-21,Haryana,Seeds,Rice Seeds,146.6
2021-12-21,Haryana,Seeds,Rice Seeds,171.68
2022-01-20,Haryana,Seeds,Rice Seeds,301.18
2022-02-19,Haryana,Seeds,Rice Seeds,191.46
2022-03-21,Haryana,Seeds,Rice Seeds,176.56
2022-04-20,Haryana,Seeds,Rice Seeds,347.67
2022-05-20,Haryana,Seeds,Rice Seeds,491.77
2022-06-19,Haryana,Seeds,Rice Seeds,180.5
2022-07-19,Haryana,Seeds,Rice Seeds,167.98
2022-08-18,Haryana,Seeds,Rice Seeds,278.14
2022-09-17,Haryana,Seeds,Rice Seeds,236.63
2022-10-17,Haryana,Seeds,Rice Seeds,180.15
2022-11-16,Haryana,Seeds,Rice Seeds,439.45
2022-12-16,Haryana,Seeds,Rice Seeds,178.38
2023-01-15,Haryana,Seeds,Rice Seeds,174.1
2023-02-14,Haryana,Seeds,Rice Seeds,472.82
2023-03-16,Haryana,Seeds,Rice Seeds,478.14
2023-04-15,Haryana,Seeds,Rice Seeds,440.1
2023-05-15,Haryana,Seeds,Rice Seeds,267.85
2023-06-14,Haryana,Seeds,Rice Seeds,279.35
2023-07-14,Haryana,Seeds,Rice Seeds,432.13
2023-08-13,Haryana,Seeds,Rice Seeds,339.92
2023-09-12,Haryana,Seeds,Rice Seeds,140.86
2023-10-12,Haryana,Seeds,Rice Seeds,321.59
2023-11-11,Haryana,Seeds,Rice Seeds,273.68
2023-12-11,Haryana,Seeds,Rice Seeds,382.35
2024-01-10,Haryana,Seeds,Rice Seeds,124.28
2024-02-09,Haryana,Seeds,Rice Seeds,248.52
2024-03-10,Haryana,Seeds,Rice Seeds,299.4
2024-04-09,Haryana,Seeds,Rice Seeds,451.67
2024-05-09,Haryana,Seeds,Rice Seeds,240.83
2024-06-08,Haryana,Seeds,Rice Seeds,166.91
2024-07-08,Haryana,Seeds,Rice Seeds,373.65
2024-08-07,Haryana,Seeds,Rice Seeds,309.87
2024-09-06,Haryana,Seeds,Rice Seeds,227.94
2024-10-06,Haryana,Seeds,Rice Seeds,229.77
2024-11-05,Haryana,Seeds,Rice Seeds,236.08
2020-01-01,Haryana,Seeds,Sunflower Seeds,169.5
2020-01-31,Haryana,Seeds,Sunflower Seeds,330.63
2020-03-01,Haryana,Seeds,Sunflower Seeds,224.3
2020-03-31,Haryana,Seeds,Sunflower Seeds,167.7
2020-04-30,Haryana,Seeds,Sunflower Seeds,290.38
2020-05-30,Haryana,Seeds,Sunflower Seeds,449.7
2020-06-29,Haryana,Seeds,Sunflower Seeds,221.67
2020-07-29,Haryana,Seeds,Sunflower Seeds,341.02
2020-08-28,Haryana,Seeds,Sunflower Seeds,336.75
2020-09-27,Haryana,Seeds,Sunflower Seeds,421.72
2020-10-27,Haryana,Seeds,Sunflower Seeds,253.12
2020-11-26,Haryana,Seeds,Sunflower Seeds,375.88
2020-12-26,Haryana,Seeds,Sunflower Seeds,332.42
2021-01-25,Haryana,Seeds,Sunflower Seeds,228.12
2021-02-24,Haryana,Seeds,Sunflower Seeds,163.06
2021-03-26,Haryana,Seeds,Sunflower Seeds,386.57
2021-04-25,Haryana,Seeds,Sunflower Seeds,438.19
2021-05-25,Haryana,Seeds,Sunflower Seeds,405.73
2021-06-24,Haryana,Seeds,Sunflower Seeds,132.64
2021-07-24,Haryana,Seeds,Sunflower Seeds,349.58
2021-08-23,Haryana,Seeds,Sunflower Seeds,114.91
2021-09-22,Haryana,Seeds,Sunflower Seeds,360.06
2021-10-22,Haryana,Seeds,Sunflower Seeds,348.25
2021-11-21,Haryana,Seeds,Sunflower Seeds,447.45
2021-12-21,Haryana,Seeds,Sunflower Seeds,341.96
2022-01-20,Haryana,Seeds,Sunflower Seeds,213.76
2022-02-19,Haryana,Seeds,Sunflower Seeds,373.1
2022-03-21,Haryana,Seeds,Sunflower Seeds,256.74
2022-04-20,Haryana,Seeds,Sunflower Seeds,394.91
2022-05-20,Haryana,Seeds,Sunflower Seeds,223.03
2022-06-19,Haryana,Seeds,Sunflower Seeds,219.5
2022-07-19,Haryana,Seeds,Sunflower Seeds,315.07
2022-08-18,Haryana,Seeds,Sunflower Seeds,210.14
2022-09-17,Haryana,Seeds,Sunflower Seeds,380.04
2022-10-17,Haryana,Seeds,Sunflower Seeds,108.01
2022-11-16,Haryana,Seeds,Sunflower Seeds,497.15
2022-12-16,Haryana,Seeds,Sunflower Seeds,191.34
2023-01-15,Haryana,Seeds,Sunflower Seeds,246.94
2023-02-14,Haryana,Seeds,Sunflower Seeds,385.58
2023-03-16,Haryana,Seeds,Sunflower Seeds,221.36
2023-04-15,Haryana,Seeds,Sunflower Seeds,262.55
2023-05-15,Haryana,Seeds,Sunflower Seeds,259.97
2023-06-14,Haryana,Seeds,Sunflower Seeds,265.58
2023-07-14,Haryana,Seeds,Sunflower Seeds,449.18
2023-08-13,Haryana,Seeds,Sunflower Seeds,275.63
2023-09-12,Haryana,Seeds,Sunflower Seeds,201.55
2023-10-12,Haryana,Seeds,Sunflower Seeds,408.35
2023-11-11,Haryana,Seeds,Sunflower Seeds,387.48
2023-12-11,Haryana,Seeds,Sunflower Seeds,127.82
2024-01-10,Haryana,Seeds,Sunflower Seeds,450.93
2024-02-09,Haryana,Seeds,Sunflower Seeds,239.13
2024-03-10,Haryana,Seeds,Sunflower Seeds,337.59
2024-04-09,Haryana,Seeds,Sunflower Seeds,330.51
2024-05-09,Haryana,Seeds,Sunflower Seeds,258.29
2024-06-08,Haryana,Seeds,Sunflower Seeds,429.15
2024-07-08,Haryana,Seeds,Sunflower Seeds,112.91
2024-08-07,Haryana,Seeds,Sunflower Seeds,196.82
2024-09-06,Haryana,Seeds,Sunflower Seeds,191.51
2024-10-06,Haryana,Seeds,Sunflower Seeds,110.28
2024-11-05,Haryana,Seeds,Sunflower Seeds,181.03
2020-01-01,Haryana,Seeds,Soybean Seeds,114.37
2020-01-31,Haryana,Seeds,Soybean Seeds,283.1
2020-03-01,Haryana,Seeds,Soybean Seeds,361.22
2020-03-31,Haryana,Seeds,Soybean Seeds,449.47
2020-04-30,Haryana,Seeds,Soybean Seeds,259.85
2020-05-30,Haryana,Seeds,Soybean Seeds,359.8
2020-06-29,Haryana,Seeds,Soybean Seeds,380.53
2020-07-29,Haryana,Seeds,Soybean Seeds,471.67
2020-08-28,Haryana,Seeds,Soybean Seeds,178.95
2020-09-27,Haryana,Seeds,Soybean Seeds,286.98
2020-10-27,Haryana,Seeds,Soybean Seeds,237.19
2020-11-26,Haryana,Seeds,Soybean Seeds,289.3
2020-12-26,Haryana,Seeds,Soybean Seeds,421.22
2021-01-25,Haryana,Seeds,Soybean Seeds,242.92
2021-02-24,Haryana,Seeds,Soybean Seeds,151.4
2021-03-26,Haryana,Seeds,Soybean Seeds,348.37
2021-04-25,Haryana,Seeds,Soybean Seeds,201.81
2021-05-25,Haryana,Seeds,Soybean Seeds,462.61
2021-06-24,Haryana,Seeds,Soybean Seeds,355.16
2021-07-24,Haryana,Seeds,Soybean Seeds,359.93
2021-08-23,Haryana,Seeds,Soybean Seeds,308.7
2021-09-22,Haryana,Seeds,Soybean Seeds,486.99
2021-10-22,Haryana,Seeds,Soybean Seeds,177.44
2021-11-21,Haryana,Seeds,Soybean Seeds,278.63
2021-12-21,Haryana,Seeds,Soybean Seeds,435.3
2022-01-20,Haryana,Seeds,Soybean Seeds,130.91
2022-02-19,Haryana,Seeds,Soybean Seeds,443.65
2022-03-21,Haryana,Seeds,Soybean Seeds,240.74
2022-04-20,Haryana,Seeds,Soybean Seeds,216.55
2022-05-20,Haryana,Seeds,Soybean Seeds,105.15
2022-06-19,Haryana,Seeds,Soybean Seeds,252.36
2022-07-19,Haryana,Seeds,Soybean Seeds,433.77
2022-08-18,Haryana,Seeds,Soybean Seeds,284.76
2022-09-17,Haryana,Seeds,Soybean Seeds,436.69
2022-10-17,Haryana,Seeds,Soybean Seeds,123.03
2022-11-16,Haryana,Seeds,Soybean Seeds,412.97
2022-12-16,Haryana,Seeds,Soybean Seeds,152.2
2023-01-15,Haryana,Seeds,Soybean Seeds,259.39
2023-02-14,Haryana,Seeds,Soybean Seeds,301.79
2023-03-16,Haryana,Seeds,Soybean Seeds,462.59
2023-04-15,Haryana,Seeds,Soybean Seeds,383.81
2023-05-15,Haryana,Seeds,Soybean Seeds,154.56
2023-06-14,Haryana,Seeds,Soybean Seeds,461.7
2023-07-14,Haryana,Seeds,Soybean Seeds,203.0
2023-08-13,Haryana,Seeds,Soybean Seeds,211.5
2023-09-12,Haryana,Seeds,Soybean Seeds,234.0
2023-10-12,Haryana,Seeds,Soybean Seeds,485.11
2023-11-11,Haryana,Seeds,Soybean Seeds,276.87
2023-12-11,Haryana,Seeds,Soybean Seeds,314.96
2024-01-10,Haryana,Seeds,Soybean Seeds,218.58
2024-02-09,Haryana,Seeds,Soybean Seeds,129.63
2024-03-10,Haryana,Seeds,Soybean Seeds,486.96
2024-04-09,Haryana,Seeds,Soybean Seeds,421.02
2024-05-09,Haryana,Seeds,Soybean Seeds,416.84
2024-06-08,Haryana,Seeds,Soybean Seeds,149.33
2024-07-08,Haryana,Seeds,Soybean Seeds,192.33
2024-08-07,Haryana,Seeds,Soybean Seeds,484.48
2024-09-06,Haryana,Seeds,Soybean Seeds,114.88
2024-10-06,Haryana,Seeds,Soybean Seeds,276.22
2024-11-05,Haryana,Seeds,Soybean Seeds,274.74
2020-01-01,Haryana,Fertilizers,Urea,1141.6
2020-01-31,Haryana,Fertilizers,Urea,905.33
2020-03-01,Haryana,Fertilizers,Urea,976.63
2020-03-31,Haryana,Fertilizers,Urea,540.91
2020-04-30,Haryana,Fertilizers,Urea,1075.48
2020-05-30,Haryana,Fertilizers,Urea,1377.81
2020-06-29,Haryana,Fertilizers,Urea,1625.41
2020-07-29,Haryana,Fertilizers,Urea,1968.78
2020-08-28,Haryana,Fertilizers,Urea,1830.76
2020-09-27,Haryana,Fertilizers,Urea,1652.84
2020-10-27,Haryana,Fertilizers,Urea,921.59
2020-11-26,Haryana,Fertilizers,Urea,521.12
2020-12-26,Haryana,Fertilizers,Urea,1450.85
2021-01-25,Haryana,Fertilizers,Urea,1637.37
2021-02-24,Haryana,Fertilizers,Urea,990.68
2021-03-26,Haryana,Fertilizers,Urea,1973.42
2021-04-25,Haryana,Fertilizers,Urea,1404.68
2021-05-25,Haryana,Fertilizers,Urea,920.57
2021-06-24,Haryana,Fertilizers,Urea,1496.02
2021-07-24,Haryana,Fertilizers,Urea,1893.75
2021-08-23,Haryana,Fertilizers,Urea,1342.81
2021-09-22,Haryana,Fertilizers,Urea,1728.88
2021-10-22,Haryana,Fertilizers,Urea,1644.23
2021-11-21,Haryana,Fertilizers,Urea,1172.68
2021-12-21,Haryana,Fertilizers,Urea,559.12
2022-01-20,Haryana,Fertilizers,Urea,1024.99
2022-02-19,Haryana,Fertilizers,Urea,583.93
2022-03-21,Haryana,Fertilizers,Urea,788.58
2022-04-20,Haryana,Fertilizers,Urea,1321.18
2022-05-20,Haryana,Fertilizers,Urea,1897.78
2022-06-19,Haryana,Fertilizers,Urea,1428.66
2022-07-19,Haryana,Fertilizers,Urea,921.51
2022-08-18,Haryana,Fertilizers,Urea,1105.52
2022-09-17,Haryana,Fertilizers,Urea,1853.73
2022-10-17,Haryana,Fertilizers,Urea,1323.51
2022-11-16,Haryana,Fertilizers,Urea,1457.1
2022-12-16,Haryana,Fertilizers,Urea,753.54
2023-01-15,Haryana,Fertilizers,Urea,750.0
2023-02-14,Haryana,Fertilizers,Urea,1576.48
2023-03-16,Haryana,Fertilizers,Urea,1324.85
2023-04-15,Haryana,Fertilizers,Urea,705.05
2023-05-15,Haryana,Fertilizers,Urea,1989.83
2023-06-14,Haryana,Fertilizers,Urea,1964.14
2023-07-14,Haryana,Fertilizers,Urea,1474.09
